,UID,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
9542,UID09542,10,15,3,5,1,25,23,5,14,0,51,3,30
9543,UID09543,137,4,3,0,0,0,17,1,15,0,7,7,3
9544,UID09544,33,1,8,22,1,0,14,4,14,0,16,11,73
9545,UID09545,133,0,3,0,0,0,13,0,13,0,4,12,3
9546,UID09546,0,23,28,114,5,0,1,0,0,1,2,0,2
9547,UID09547,0,123,19,58,11,2,3,0,1,4,0,0,1
9548,UID09548,132,4,1,0,0,0,15,0,12,0,13,15,5
9549,UID09549,0,44,41,38,42,7,0,0,0,2,0,0,1
9550,UID09550,0,17,26,91,7,0,1,0,0,0,2,0,3
9551,UID09551,0,65,29,8,23,55,0,0,0,0,3,0,0
9552,UID09552,17,19,2,3,0,15,18,9,11,0,45,10,35
9553,UID09553,0,80,25,47,11,4,2,0,2,5,0,0,2
9554,UID09554,21,0,4,15,0,0,6,6,5,0,14,20,91
9555,UID09555,32,0,9,17,1,0,13,9,22,0,10,16,78
9556,UID09556,17,11,0,3,0,18,30,5,12,0,61,8,22
9557,UID09557,0,20,20,17,1,1,24,0,0,43,2,1,1
9558,UID09558,19,0,9,7,0,0,23,7,42,0,15,37,20
9559,UID09559,17,0,7,14,1,0,13,7,16,0,19,10,73
9560,UID09560,131,2,2,0,0,0,9,1,15,0,8,6,3
9561,UID09561,0,42,75,28,5,7,2,0,0,7,0,6,4
9562,UID09562,24,0,4,2,0,0,31,2,22,0,14,8,59
9563,UID09563,47,25,34,24,5,6,2,0,0,0,1,0,0
9564,UID09564,67,25,26,18,6,6,3,0,0,0,2,0,2
9565,UID09565,0,81,34,46,8,5,1,0,2,4,4,0,3
9566,UID09566,27,3,14,3,0,0,25,4,56,0,11,42,18
9567,UID09567,33,0,16,1,1,0,22,2,36,0,8,37,15
9568,UID09568,0,27,30,107,8,1,4,0,1,0,1,0,3
9569,UID09569,0,75,29,50,10,7,2,0,1,11,0,0,3
9570,UID09570,21,0,6,1,0,0,88,35,7,0,8,7,15
9571,UID09571,0,5,28,16,10,5,21,0,0,57,0,0,0
9572,UID09572,0,31,36,93,8,1,2,0,0,1,0,1,1
9573,UID09573,133,2,0,0,0,0,13,2,13,0,9,13,1
9574,UID09574,28,1,23,2,0,0,26,3,39,0,10,27,25
9575,UID09575,130,3,2,0,0,0,12,1,14,0,9,15,1
9576,UID09576,0,66,20,9,11,65,0,0,0,0,3,1,0
9577,UID09577,118,4,2,0,0,0,15,2,6,0,11,13,7
9578,UID09578,25,0,9,5,0,0,87,25,3,0,6,3,19
9579,UID09579,20,2,9,5,10,0,30,7,14,0,18,9,45
9580,UID09580,33,3,6,1,2,0,27,2,33,0,19,16,46
9581,UID09581,0,47,24,42,53,5,0,0,0,9,2,0,4
9582,UID09582,64,21,36,12,11,9,2,0,1,0,4,0,1
9583,UID09583,34,4,5,9,20,0,30,4,23,0,17,11,28
9584,UID09584,0,21,38,109,7,1,0,0,0,0,4,0,2
9585,UID09585,0,32,81,22,6,5,0,0,1,6,0,7,1
9586,UID09586,23,0,8,20,0,0,13,2,19,0,17,9,64
9587,UID09587,0,32,83,24,6,5,0,0,1,8,0,7,4
9588,UID09588,22,0,4,6,26,0,30,5,23,0,19,16,32
9589,UID09589,30,1,6,1,0,0,22,11,23,0,18,17,45
9590,UID09590,0,74,28,46,9,5,0,0,2,3,1,0,2
9591,UID09591,69,26,30,22,9,4,2,1,0,0,5,0,0
9592,UID09592,0,50,27,5,16,60,0,0,0,0,8,1,0
9593,UID09593,0,75,21,8,9,52,0,0,0,0,4,0,0
9594,UID09594,12,0,8,5,0,0,84,39,2,0,8,2,13
9595,UID09595,0,89,36,47,18,4,2,0,2,4,1,0,3
9596,UID09596,0,11,53,30,15,4,18,1,0,61,0,0,0
9597,UID09597,10,15,2,3,0,14,29,4,19,0,57,10,17
9598,UID09598,23,0,4,23,0,0,15,7,14,0,11,11,79
9599,UID09599,29,0,11,10,21,0,29,2,17,0,13,14,45
9600,UID09600,0,15,36,17,12,3,21,4,0,46,1,0,1
9601,UID09601,0,27,39,109,7,0,1,0,0,1,0,0,4
9602,UID09602,0,42,76,28,1,5,1,0,0,8,0,8,3
9603,UID09603,20,4,3,0,0,0,21,6,17,0,13,21,40
9604,UID09604,0,47,49,40,51,2,0,0,0,5,1,0,1
9605,UID09605,11,18,1,3,1,14,26,3,17,0,44,10,30
9606,UID09606,67,30,29,27,5,9,0,0,1,0,9,0,3
9607,UID09607,0,57,12,10,10,80,0,0,0,0,4,0,0
9608,UID09608,0,46,23,34,51,6,0,0,1,5,0,0,1
9609,UID09609,0,22,30,113,8,1,1,0,0,2,1,1,3
9610,UID09610,0,67,18,6,9,72,0,0,0,0,4,0,0
9611,UID09611,0,39,33,46,39,5,1,0,0,4,3,0,1
9612,UID09612,0,46,33,37,44,7,0,0,0,3,4,0,1
9613,UID09613,27,0,6,17,0,0,10,9,10,0,15,8,67
9614,UID09614,19,0,7,0,0,0,77,35,2,0,7,4,24
9615,UID09615,0,34,95,29,8,5,0,0,1,9,0,5,1
9616,UID09616,60,23,46,22,10,6,2,0,1,0,0,0,1
9617,UID09617,14,13,2,3,1,14,21,9,10,0,46,8,33
9618,UID09618,49,23,36,27,13,3,0,0,0,0,2,0,3
9619,UID09619,23,4,5,3,0,0,35,8,25,0,17,17,39
9620,UID09620,0,69,37,42,9,1,1,0,1,3,0,0,3
9621,UID09621,29,0,10,20,0,0,11,8,15,0,14,13,77
9622,UID09622,30,5,10,0,1,0,43,6,19,0,20,16,51
9623,UID09623,0,63,41,35,12,5,0,0,0,10,3,0,3
9624,UID09624,0,51,35,46,39,7,1,0,2,2,1,0,3
9625,UID09625,0,64,19,7,14,61,0,0,0,0,3,0,0
9626,UID09626,0,43,34,48,35,7,0,0,0,2,2,0,1
9627,UID09627,23,1,2,3,0,0,80,35,7,0,8,8,21
9628,UID09628,8,15,2,4,3,23,26,4,14,0,49,8,37
9629,UID09629,136,4,0,0,0,0,14,1,14,0,7,7,5
9630,UID09630,0,34,90,19,5,7,0,0,1,6,0,8,2
9631,UID09631,0,33,88,19,4,6,1,0,2,2,0,8,3
9632,UID09632,111,1,2,0,0,0,14,0,13,0,7,12,2
9633,UID09633,61,22,45,31,9,6,3,0,0,0,1,0,4
9634,UID09634,0,24,39,105,5,1,1,0,0,0,0,0,1
9635,UID09635,0,20,43,23,17,2,27,2,0,53,0,0,0
9636,UID09636,70,23,37,24,10,4,5,0,0,0,2,0,2
9637,UID09637,29,0,5,17,0,0,14,6,12,0,10,14,78
9638,UID09638,31,3,4,9,20,0,28,3,12,0,22,7,30
9639,UID09639,30,4,8,2,0,0,36,8,14,0,8,15,50
9640,UID09640,21,0,7,1,1,0,34,2,22,0,12,17,51
9641,UID09641,0,32,66,34,1,4,0,0,2,3,0,7,0
9642,UID09642,24,1,7,1,0,0,87,39,5,0,13,5,28
9643,UID09643,13,1,6,1,0,0,30,7,20,0,21,19,55
9644,UID09644,33,1,2,1,2,0,34,9,14,0,20,15,47
9645,UID09645,75,30,29,15,15,6,2,0,0,0,1,0,3
9646,UID09646,0,30,31,103,5,2,3,0,0,1,1,1,2
9647,UID09647,25,0,9,4,16,0,24,7,29,0,20,17,33
9648,UID09648,0,20,25,113,6,1,2,0,0,0,3,0,0
9649,UID09649,0,8,28,26,5,7,26,1,0,55,4,0,0
9650,UID09650,0,16,32,13,9,6,26,2,0,55,1,0,1
9651,UID09651,14,0,3,4,0,0,82,27,3,0,2,3,24
9652,UID09652,118,4,0,0,0,0,18,2,11,0,11,8,3
9653,UID09653,20,16,0,3,0,16,25,3,9,0,49,11,30
9654,UID09654,141,3,3,0,0,0,21,4,20,0,7,8,4
9655,UID09655,0,65,21,4,7,66,0,0,0,0,2,0,0
9656,UID09656,120,2,0,0,0,0,6,4,13,0,3,17,3
9657,UID09657,0,21,26,107,9,1,0,0,0,0,2,0,3
9658,UID09658,13,17,1,3,1,15,11,7,13,0,52,10,39
9659,UID09659,32,1,3,6,18,0,35,4,19,0,18,15,36
9660,UID09660,0,58,22,13,10,74,0,0,0,0,6,0,0
9661,UID09661,29,0,5,17,1,0,15,5,14,0,8,21,70
9662,UID09662,18,0,3,17,0,0,16,3,11,0,15,15,75
9663,UID09663,68,30,32,24,16,4,0,0,0,0,3,1,2
9664,UID09664,116,2,2,0,0,0,14,2,9,0,6,8,4
9665,UID09665,0,11,27,17,14,5,23,0,1,41,2,1,0
9666,UID09666,0,60,20,8,9,65,0,0,0,0,8,0,0
9667,UID09667,0,88,35,30,10,4,4,0,0,6,1,0,4
9668,UID09668,0,21,23,116,9,0,2,0,0,0,2,0,1
9669,UID09669,20,1,5,17,0,0,11,3,10,0,18,14,72
9670,UID09670,10,1,1,3,1,0,41,0,30,0,3,5,124
9671,UID09671,27,0,8,22,0,0,11,7,15,0,22,9,69
9672,UID09672,26,2,7,3,1,0,33,9,20,0,20,10,47
9673,UID09673,21,18,4,0,3,34,34,3,13,0,51,5,36
9674,UID09674,0,18,33,101,10,0,1,0,0,0,2,0,1
9675,UID09675,19,1,5,2,0,0,88,30,1,0,10,1,30
9676,UID09676,0,22,28,96,6,1,1,0,1,0,1,0,4
9677,UID09677,0,48,37,46,59,7,1,0,0,5,6,0,1
9678,UID09678,0,80,30,43,12,8,1,0,0,9,2,0,2
9679,UID09679,29,3,12,3,0,0,27,6,48,0,6,32,16
9680,UID09680,0,16,27,21,11,2,16,1,1,42,1,0,0
9681,UID09681,27,2,17,1,0,0,26,5,45,0,9,43,22
9682,UID09682,0,68,17,8,13,73,0,0,1,0,3,1,0
9683,UID09683,0,56,17,5,15,54,0,0,0,0,2,0,0
9684,UID09684,23,2,19,5,0,0,20,3,49,0,11,35,23
9685,UID09685,0,22,29,118,6,1,3,0,0,0,3,0,4
9686,UID09686,11,18,3,4,1,21,39,5,13,0,42,4,29
9687,UID09687,155,5,2,0,0,0,17,4,16,0,11,6,2
9688,UID09688,17,21,3,1,1,21,13,9,18,0,44,10,24
9689,UID09689,31,1,5,17,0,0,15,7,8,0,9,15,80
9690,UID09690,0,38,80,25,4,1,0,0,1,1,0,8,2
9691,UID09691,24,0,11,21,1,0,9,5,13,0,18,20,76
9692,UID09692,106,2,1,0,0,0,9,3,13,0,12,17,4
9693,UID09693,0,80,24,8,10,70,0,0,0,0,3,1,0
9694,UID09694,24,0,5,19,1,0,10,6,21,0,11,16,80
9695,UID09695,13,19,2,4,4,14,27,6,16,0,56,9,32
9696,UID09696,18,0,7,4,0,0,78,42,5,0,3,6,26
9697,UID09697,140,4,1,0,0,0,12,3,13,0,12,9,3
9698,UID09698,23,0,3,16,0,0,13,3,15,0,13,12,70
9699,UID09699,10,17,3,5,2,17,28,6,10,0,48,2,24
9700,UID09700,0,11,27,17,4,6,17,1,0,49,1,1,0
9701,UID09701,0,21,30,20,8,2,15,2,1,60,0,1,0
9702,UID09702,0,9,29,12,9,2,26,3,0,52,0,0,0
9703,UID09703,0,41,97,24,5,3,0,0,0,3,0,11,2
9704,UID09704,22,0,13,5,2,0,23,1,32,0,9,42,20
9705,UID09705,25,1,15,4,0,0,33,0,39,0,11,39,14
9706,UID09706,33,1,17,3,0,0,26,5,44,0,11,34,20
9707,UID09707,57,10,36,21,10,9,1,0,0,0,0,0,1
9708,UID09708,20,1,1,17,0,0,8,10,14,0,8,11,70
9709,UID09709,28,0,1,21,1,0,9,4,7,0,11,10,71
9710,UID09710,0,22,95,26,6,8,0,0,0,4,0,8,3
9711,UID09711,17,0,7,16,0,0,9,8,11,0,13,10,51
9712,UID09712,125,4,3,0,0,0,18,1,11,0,9,8,0
9713,UID09713,139,5,0,0,0,0,19,2,8,0,6,12,5
9714,UID09714,0,61,16,6,14,66,0,0,0,0,3,0,0
9715,UID09715,23,0,8,2,1,0,23,5,24,0,20,16,56
9716,UID09716,26,2,14,4,0,0,22,2,41,0,8,36,23
9717,UID09717,16,13,3,4,1,20,18,1,12,0,67,5,26
9718,UID09718,141,2,2,0,0,0,17,1,8,0,9,10,6
9719,UID09719,9,17,3,1,0,22,26,12,19,0,50,11,28
9720,UID09720,22,1,5,3,0,0,31,5,14,0,22,14,62
9721,UID09721,0,64,33,36,11,4,0,0,2,7,1,0,1
9722,UID09722,149,4,5,0,0,0,14,1,10,0,5,12,1
9723,UID09723,26,2,5,3,2,0,44,4,27,0,12,15,45
9724,UID09724,0,73,46,44,7,4,2,1,2,6,1,0,5
9725,UID09725,0,31,86,19,1,2,0,0,3,3,0,5,0
9726,UID09726,0,23,29,100,8,1,4,0,0,0,1,0,0
9727,UID09727,0,25,27,93,9,0,2,0,0,1,3,0,1
9728,UID09728,0,62,19,11,9,73,0,0,0,0,2,0,0
9729,UID09729,12,0,2,2,0,0,32,2,12,0,8,8,62
9730,UID09730,0,25,24,107,9,0,2,0,1,1,0,0,2
9731,UID09731,34,3,8,2,13,0,18,4,18,0,13,10,33
9732,UID09732,6,13,5,1,0,15,16,6,15,0,49,5,27
9733,UID09733,0,12,42,110,9,1,3,0,0,1,0,0,0
9734,UID09734,18,1,5,1,0,0,75,37,10,0,6,5,26
9735,UID09735,23,0,7,11,3,0,15,6,12,0,13,18,66
9736,UID09736,17,12,1,3,0,11,23,6,13,0,40,12,25
9737,UID09737,141,2,1,0,0,0,16,2,16,0,5,18,2
9738,UID09738,27,0,6,24,1,0,10,7,18,0,16,14,77
9739,UID09739,0,54,25,43,38,5,0,0,0,4,1,0,0
9740,UID09740,36,1,7,5,18,0,18,5,24,0,16,5,33
9741,UID09741,0,79,21,6,17,50,0,0,0,0,1,0,0
9742,UID09742,35,1,16,5,0,0,24,4,45,0,7,37,18
9743,UID09743,0,23,35,100,5,0,2,0,1,0,0,0,3
9744,UID09744,0,72,30,9,19,69,0,0,0,0,5,0,0
9745,UID09745,0,20,96,30,6,4,1,1,1,6,0,4,1
9746,UID09746,36,2,8,1,1,0,38,5,23,0,14,16,58
9747,UID09747,24,2,4,3,1,0,33,7,24,0,15,9,59
9748,UID09748,0,48,26,41,47,10,0,0,0,5,0,0,0
9749,UID09749,27,1,2,7,17,0,29,7,20,0,15,17,37
9750,UID09750,24,0,10,17,0,0,14,4,13,0,13,18,68
9751,UID09751,12,2,0,0,0,0,29,0,21,0,12,10,82
9752,UID09752,24,1,8,2,1,0,63,29,2,0,7,6,35
9753,UID09753,0,15,38,22,8,4,16,2,1,54,0,0,0
9754,UID09754,29,0,17,6,0,0,28,5,36,0,7,22,25
9755,UID09755,0,90,40,38,11,3,1,0,2,9,1,0,3
9756,UID09756,21,1,8,3,0,0,90,33,3,0,10,13,25
9757,UID09757,26,0,17,9,0,0,18,5,40,0,10,37,18
9758,UID09758,0,54,33,33,49,7,1,0,0,5,0,0,4
9759,UID09759,120,1,2,0,0,0,19,0,9,0,11,10,2
9760,UID09760,18,22,2,2,0,21,26,5,13,0,54,8,21
9761,UID09761,24,17,3,1,0,25,29,6,16,0,41,8,24
9762,UID09762,22,3,15,2,0,0,20,4,46,0,9,36,28
9763,UID09763,0,28,30,99,8,1,3,0,0,0,0,0,1
9764,UID09764,0,28,80,20,5,6,1,0,0,8,0,4,1
9765,UID09765,134,4,2,0,0,0,13,1,13,0,8,16,6
9766,UID09766,25,2,7,8,23,0,19,4,12,0,14,18,41
9767,UID09767,24,1,5,3,0,0,77,32,3,0,6,2,24
9768,UID09768,0,26,18,98,8,1,1,0,1,1,0,1,3
9769,UID09769,0,41,35,40,50,3,2,0,0,4,2,0,4
9770,UID09770,16,15,2,1,0,24,20,3,10,0,48,6,25
9771,UID09771,0,69,27,5,6,60,0,0,0,0,0,1,0
9772,UID09772,0,49,37,30,45,4,1,0,0,3,3,0,2
9773,UID09773,15,1,4,15,0,0,13,5,11,0,9,6,78
9774,UID09774,22,2,11,2,12,0,20,5,26,0,15,11,42
9775,UID09775,0,63,21,5,9,59,0,0,0,0,7,1,0
9776,UID09776,0,80,23,40,13,4,1,0,3,7,2,0,1
9777,UID09777,143,1,0,0,0,0,12,0,10,0,10,9,7
9778,UID09778,25,3,5,2,0,0,36,5,18,0,11,15,50
9779,UID09779,0,32,29,97,10,0,1,0,1,0,3,0,6
9780,UID09780,0,127,25,64,3,1,1,0,1,7,2,0,3
9781,UID09781,12,13,1,2,2,21,25,6,20,0,37,9,22
9782,UID09782,15,3,13,5,0,0,17,4,48,0,10,32,24
9783,UID09783,0,60,43,53,12,5,0,0,0,9,0,0,1
9784,UID09784,22,0,5,32,2,0,14,3,18,0,16,11,66
9785,UID09785,0,76,36,51,6,6,5,0,0,4,4,2,1
9786,UID09786,0,62,36,45,6,6,0,0,0,6,1,0,2
9787,UID09787,60,16,29,22,10,4,1,0,1,0,5,0,2
9788,UID09788,132,2,1,0,0,0,14,3,14,0,7,7,2
9789,UID09789,0,121,32,59,7,3,2,0,1,6,2,0,0
9790,UID09790,29,1,5,4,1,0,28,5,24,0,15,16,40
9791,UID09791,0,149,1,37,1,3,0,0,0,3,0,0,0
9792,UID09792,30,2,12,6,18,0,30,5,14,0,16,14,28
9793,UID09793,30,4,14,5,0,0,27,7,44,0,4,28,22
9794,UID09794,137,6,2,0,0,0,17,1,8,0,10,11,3
9795,UID09795,26,2,9,6,14,0,14,3,14,0,25,20,31
9796,UID09796,34,3,4,4,0,0,31,5,18,0,14,14,59
9797,UID09797,0,29,92,28,3,3,0,0,1,5,0,12,4
9798,UID09798,29,2,9,4,20,0,20,5,20,0,10,11,24
9799,UID09799,124,0,2,0,0,0,11,4,13,0,3,13,2
9800,UID09800,0,10,39,24,5,8,31,0,0,52,1,1,1
9801,UID09801,32,0,11,4,0,0,17,6,47,0,9,35,14
9802,UID09802,18,1,2,20,0,0,16,4,15,0,8,11,71
9803,UID09803,0,95,28,41,8,1,0,0,0,10,0,0,2
9804,UID09804,0,78,37,50,9,4,1,0,2,3,1,0,1
9805,UID09805,0,46,36,28,35,3,0,0,0,3,0,0,0
9806,UID09806,24,1,18,3,0,0,22,2,45,0,6,27,20
9807,UID09807,0,64,28,35,9,5,1,0,0,4,3,0,0
9808,UID09808,0,43,86,24,3,8,0,1,0,8,0,5,5
9809,UID09809,20,0,3,29,0,0,13,8,12,0,17,10,70
9810,UID09810,56,16,36,21,9,6,0,0,0,0,1,1,0
9811,UID09811,0,60,14,12,13,63,0,0,0,0,3,0,0
9812,UID09812,17,1,5,5,0,0,81,26,5,0,6,5,21
9813,UID09813,9,0,0,1,0,0,34,1,22,0,16,6,62
9814,UID09814,10,12,6,4,1,20,25,3,10,0,62,6,31
9815,UID09815,27,2,3,3,0,0,30,7,22,0,8,15,56
9816,UID09816,23,1,11,5,17,0,18,3,19,0,13,13,25
9817,UID09817,0,17,30,21,12,5,19,5,1,63,1,0,0
9818,UID09818,18,0,6,7,0,0,90,37,3,0,11,3,22
9819,UID09819,0,20,33,99,7,0,1,0,0,1,1,0,1
9820,UID09820,0,14,32,21,8,6,22,2,1,41,0,1,0
9821,UID09821,21,1,3,1,0,0,88,36,4,0,9,5,21
9822,UID09822,18,0,5,2,0,0,95,28,2,0,5,1,16
9823,UID09823,0,42,29,36,33,7,1,0,1,6,1,0,2
9824,UID09824,124,3,4,0,0,0,18,3,12,0,8,16,4
9825,UID09825,0,15,38,108,5,1,0,0,2,1,1,0,1
9826,UID09826,0,20,30,120,6,2,2,0,0,0,1,0,1
9827,UID09827,16,0,8,4,0,0,66,41,2,0,11,3,22
9828,UID09828,15,0,3,25,0,0,13,2,8,0,15,12,70
9829,UID09829,0,46,44,43,43,6,0,0,1,4,0,0,1
9830,UID09830,0,47,25,32,48,2,2,0,0,4,2,0,0
9831,UID09831,0,17,35,103,8,1,2,0,1,0,3,0,5
9832,UID09832,0,69,10,6,7,60,0,0,0,0,2,0,0
9833,UID09833,27,0,21,2,1,0,18,8,52,0,11,33,15
9834,UID09834,25,0,3,22,1,0,12,5,16,0,17,11,78
9835,UID09835,0,18,29,116,9,0,4,0,0,0,1,0,1
9836,UID09836,18,18,6,3,0,26,33,7,12,0,53,6,31
9837,UID09837,0,62,19,9,12,73,0,0,0,0,4,0,0
9838,UID09838,0,14,28,107,8,1,2,0,0,0,1,0,2
9839,UID09839,30,1,11,3,18,0,20,4,10,0,5,14,37
9840,UID09840,0,32,30,110,9,0,3,0,0,0,2,0,3
9841,UID09841,0,82,33,43,12,5,3,0,1,8,0,0,4
9842,UID09842,133,2,3,0,0,0,15,4,14,0,5,9,2
9843,UID09843,64,36,38,23,17,6,0,0,0,0,3,0,5
9844,UID09844,67,24,24,26,9,4,3,0,1,0,3,0,2
9845,UID09845,30,0,20,5,0,0,16,4,54,0,9,32,17
9846,UID09846,61,22,42,24,10,4,2,0,1,0,5,0,3
9847,UID09847,15,11,3,6,1,13,22,1,13,0,53,9,20
9848,UID09848,26,0,8,10,18,0,18,8,14,0,15,8,26
9849,UID09849,55,27,39,17,14,2,2,0,0,0,2,1,3
9850,UID09850,22,0,11,17,1,0,7,8,16,0,12,15,81
9851,UID09851,0,34,71,23,3,5,0,0,2,2,0,7,1
9852,UID09852,0,74,12,7,7,63,0,0,1,0,0,0,0
9853,UID09853,17,21,2,4,1,21,21,4,10,0,53,7,31
9854,UID09854,33,1,8,4,0,0,81,32,3,0,10,8,31
9855,UID09855,28,2,5,0,0,0,39,9,29,0,21,12,43
9856,UID09856,62,24,19,20,5,11,0,0,1,0,0,1,1
9857,UID09857,135,2,2,0,0,0,12,1,11,0,8,13,1
9858,UID09858,0,32,67,31,3,4,2,0,1,6,0,10,0
9859,UID09859,0,43,31,40,35,11,0,0,0,2,0,0,2
9860,UID09860,23,0,2,17,1,0,14,6,9,0,13,8,78
9861,UID09861,0,36,89,30,4,6,1,0,2,7,0,6,1
9862,UID09862,0,51,37,31,54,7,0,0,0,4,3,0,1
9863,UID09863,0,15,25,20,14,5,23,2,0,56,2,0,2
9864,UID09864,0,73,19,47,10,3,2,0,0,8,0,0,0
9865,UID09865,0,26,81,26,2,11,0,0,1,5,0,7,4
9866,UID09866,0,38,31,35,40,6,0,0,2,1,1,0,4
9867,UID09867,0,19,31,123,11,1,1,0,0,0,0,0,3
9868,UID09868,9,0,0,3,0,0,53,0,26,0,0,0,113
9869,UID09869,23,0,7,19,0,0,5,5,12,0,17,13,65
9870,UID09870,0,42,94,28,1,5,0,0,0,9,0,7,0
9871,UID09871,0,24,38,107,11,0,1,0,1,0,0,0,2
9872,UID09872,16,18,4,3,2,18,21,7,8,0,49,6,24
9873,UID09873,19,16,4,3,0,15,25,5,14,0,47,8,38
9874,UID09874,14,26,3,6,1,13,24,6,13,0,50,3,20
9875,UID09875,0,102,37,68,4,5,0,0,0,3,1,1,3
9876,UID09876,25,0,5,0,0,0,29,9,17,0,16,15,54
9877,UID09877,0,14,23,113,7,1,1,0,0,1,2,1,2
9878,UID09878,34,1,17,9,0,0,21,5,37,0,10,41,11
9879,UID09879,0,25,29,135,5,1,2,0,0,1,1,0,0
9880,UID09880,0,45,29,31,42,4,0,0,1,3,0,0,4
9881,UID09881,149,4,2,0,0,0,12,1,15,0,8,15,2
9882,UID09882,31,1,3,20,1,0,14,6,19,0,9,18,69
9883,UID09883,0,20,38,118,11,1,0,0,0,1,1,0,0
9884,UID09884,19,2,4,28,1,0,13,7,11,0,17,24,86
9885,UID09885,0,79,30,42,11,1,1,0,2,9,1,0,2
9886,UID09886,62,25,29,24,13,3,2,0,0,0,1,0,2
9887,UID09887,16,10,0,4,0,21,28,8,14,0,53,9,20
9888,UID09888,0,27,38,96,9,0,1,0,1,1,0,0,3
9889,UID09889,0,16,37,111,3,1,3,0,0,0,1,0,1
9890,UID09890,30,2,8,2,0,0,29,4,23,0,14,8,49
9891,UID09891,32,0,23,2,0,0,25,3,53,0,8,48,21
9892,UID09892,20,2,20,2,0,0,25,8,54,0,6,34,18
9893,UID09893,16,13,7,2,1,20,26,1,16,0,43,8,33
9894,UID09894,29,4,6,7,14,0,22,5,13,0,13,9,40
9895,UID09895,21,0,5,2,0,0,82,38,1,0,7,5,24
9896,UID09896,26,3,15,5,0,0,20,2,43,0,10,43,18
9897,UID09897,17,1,5,5,0,0,26,3,18,0,12,13,59
9898,UID09898,0,16,31,14,10,9,28,1,0,44,1,0,0
9899,UID09899,0,43,28,47,39,3,0,0,1,3,2,0,0
9900,UID09900,135,1,0,0,0,0,14,2,12,0,10,8,7
9901,UID09901,13,21,5,5,0,11,24,7,6,0,53,7,33
9902,UID09902,0,55,35,37,33,9,0,0,0,5,0,0,1
9903,UID09903,53,28,32,18,12,3,2,0,0,0,1,0,1
9904,UID09904,18,0,6,3,0,0,84,33,6,0,7,7,20
9905,UID09905,0,17,30,95,10,2,1,0,0,1,3,0,3
9906,UID09906,24,1,5,23,0,0,12,1,17,0,10,13,85
9907,UID09907,37,1,11,2,16,0,30,4,19,0,19,14,24
9908,UID09908,0,96,27,41,7,5,2,0,1,4,3,0,0
9909,UID09909,17,3,7,1,0,0,25,3,20,0,12,6,57
9910,UID09910,14,15,2,3,1,17,18,7,15,0,48,7,28
9911,UID09911,24,2,8,2,0,0,28,7,35,0,11,7,50
9912,UID09912,19,0,9,22,0,0,14,2,10,0,14,17,77
9913,UID09913,25,0,8,4,0,0,22,4,47,0,8,46,20
9914,UID09914,18,6,6,2,21,0,24,8,11,0,20,14,30
9915,UID09915,0,95,36,37,7,6,3,0,0,11,0,0,4
9916,UID09916,26,0,5,17,0,0,14,1,7,0,16,13,82
9917,UID09917,28,0,19,6,0,0,26,5,36,0,5,32,18
9918,UID09918,6,0,1,0,0,0,35,0,16,0,12,11,60
9919,UID09919,19,20,4,2,1,17,28,4,9,0,55,7,23
9920,UID09920,0,53,29,49,43,9,0,0,0,2,2,0,1
9921,UID09921,0,29,90,23,1,6,0,0,1,7,1,13,4
9922,UID09922,141,3,1,0,0,0,19,1,13,0,9,13,4
9923,UID09923,28,1,16,5,0,0,14,7,46,0,8,43,13
9924,UID09924,0,19,28,18,6,5,24,0,1,50,1,0,0
9925,UID09925,0,52,31,42,39,5,0,0,0,5,1,0,2
9926,UID09926,21,4,7,2,2,0,34,11,15,0,12,14,64
9927,UID09927,0,26,25,107,5,0,1,0,0,0,2,0,4
9928,UID09928,0,35,92,28,0,3,1,0,0,4,0,4,1
9929,UID09929,18,13,3,4,0,15,18,6,7,0,38,11,23
9930,UID09930,70,26,28,25,6,8,3,0,0,0,3,0,4
9931,UID09931,0,17,30,109,8,0,0,0,1,2,0,0,1
9932,UID09932,22,2,7,5,10,0,31,2,16,0,20,15,32
9933,UID09933,19,0,21,7,0,0,24,5,56,0,8,32,30
9934,UID09934,0,19,20,130,2,0,2,0,0,0,3,0,0
9935,UID09935,126,1,3,0,0,0,6,1,13,0,7,8,9
9936,UID09936,0,60,42,50,59,6,0,0,0,3,1,0,4
9937,UID09937,0,32,31,95,10,1,0,0,0,0,2,0,3
9938,UID09938,0,51,79,23,1,4,0,0,0,3,0,6,1
9939,UID09939,0,38,79,32,4,6,1,0,1,10,0,8,2
9940,UID09940,25,0,13,16,0,0,20,4,8,0,12,15,66
9941,UID09941,64,25,33,16,10,9,0,0,2,0,0,0,3
9942,UID09942,0,83,19,2,11,59,0,0,0,0,8,0,0
9943,UID09943,0,50,84,28,4,6,0,0,0,5,0,5,1
9944,UID09944,28,0,6,3,0,0,90,31,3,0,7,3,26
9945,UID09945,0,35,79,20,4,7,0,0,0,7,0,3,3
9946,UID09946,18,0,7,19,0,0,14,5,20,0,14,17,77
9947,UID09947,0,20,28,102,6,0,0,0,0,0,5,0,3
9948,UID09948,22,1,3,1,0,0,92,39,3,0,4,4,22
9949,UID09949,71,21,28,27,12,4,2,0,0,0,5,1,0
9950,UID09950,13,0,1,0,0,0,36,2,12,0,12,8,81
9951,UID09951,17,0,3,0,2,0,29,1,22,0,12,9,83
